message,sentiment,avg_noun_sentiment,avg_verb_sentiment,avg_adverb_sentiment,avg_adjective_sentiment,avg_na_sent,avg_tot_sent,sum_noun_sentiment,sum_verb_sentiment,sum_adverb_sentiment,sum_adjective_sentiment,last_punctuation,comma_count,._count,",_count",!_count
dead poet society lmaoo,0.5,0.25,0.0,0.0,0.046960711479187,0.8333333333333334,0.3450735112031301,0.5,0,0,1,,0.0,0.0,0.0,0.0
jungkook was snubbed,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.5,-0.5,1,0,0,,0.0,0.0,0.0,0.0
the tortured ecofascists society,-0.5,-0.25,0.0,0.0,-0.625,0.0,-0.375,-0.5,0,0,1,,0.0,0.0,0.0,0.0
lol,0.5,0.4347826086956521,0.0,0.0,0.0,0.0,0.4347826086956521,0.4347826086956521,0,0,0,,0.0,0.0,0.0,0.0
sipping on a double whisky rn are ya kinda early la time,0.5,-0.0093994140625,0.5,0.0,0.021414399147033702,0.5,0.08398722608884175,-0.056396484375,1,1,3,comma,0.0,0.0,1.0,0.0
jayz,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0,0,,0.0,0.0,0.0,0.0
shes a marketing genuis,1.0,-0.03125,0.0,0.0,0.0,1.0,0.484375,-0.0625,0,0,0,,0.0,0.0,0.0,0.0
is taylor swift like a small indie music artist,0.0,0.02734375,0.0,0.0,-0.10709381103515625,0.0,-0.039875030517578125,0.109375,0,0,4,?,1.0,0.0,0.0,0.0
so excited for new album,1.0,0.0,0.0,0.0,0.08477783203125,0.0,0.042388916015625,0.0,0,0,2,!,0.0,0.0,0.0,3.0
tortured poets department,0.0,0.0,0.0,0.0,-0.625,0.0,-0.20833333333333334,0.0,0,0,1,,0.0,0.0,0.0,0.0
he died years ago whaa,-0.5,0.0,-0.3333333333333333,0.0,0.0,-0.5,-0.16666666666666666,0.0,1,0,1,?,2.0,0.0,0.0,0.0
sounds like a  night out for hot dogs and chicken tendies with a side of disapointment,-0.5,-0.09225260416666667,0.0,0.0,0.021446132659912114,-0.5,-0.11283602979448108,-0.46126302083333337,0,0,5,,0.0,0.0,0.0,0.0
totured not dead lmao,0.5,0.0,0.0,-0.625,0.046960711479187,0.6578947368421053,0.1844375462908494,0.0,0,1,1,,0.0,0.0,0.0,0.0
robin williams,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0390625,0.078125,0,0,0,?,3.0,0.0,0.0,0.0
she has so much influence,0.0,0.001953125,0.0,0.0,0.2734375,0.0,0.09244791666666667,0.00390625,0,0,1,,0.0,0.0,0.0,0.0
robin williams,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0390625,0.078125,0,0,0,?,1.0,0.0,0.0,0.0
killer mike a joke lol,0.5,0.07680027173913043,0.0,0.0,0.0,0.0,0.07680027173913043,0.3840013586956521,0,0,0,,0.0,0.0,0.0,0.0
the tortured poets department,0.0,0.0,0.0,0.0,-0.625,0.0,-0.20833333333333334,0.0,0,0,1,,0.0,0.0,0.0,0.0
lmfao,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
taylor sift,0.0,0.0625,-0.015625,0.0,0.0,0.0,0.0234375,0.0625,1,0,0,,0.0,0.0,0.0,0.0
i forgot that breaded food is glutened ludwig,0.0,-0.03125,0.0,0.0,-0.03125,0.0,-0.010416666666666666,-0.03125,3,0,1,,0.0,0.0,0.0,0.0
i feel like the album announcement was honestly unnecessary,-0.5,0.0094788869222005,0.0,0.375,0.07568359375,0.0,0.09006963457380023,0.0284366607666015,0,1,3,,0.0,0.0,0.0,0.0
dead poets department god do some research,0.0,-0.012493133544921861,0.0,0.0,0.1055116057395935,0.0,0.021222506250653955,-0.062465667724609306,0,0,2,,0.0,0.0,0.0,0.0
wowza,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,0,,0.0,0.0,0.0,0.0
yoo,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0,0,0,,0.0,0.0,0.0,0.0
great clip,0.5,0.01171875,0.0,0.0,0.068359375,0.0,0.0400390625,0.01171875,0,0,1,,0.0,0.0,0.0,0.0
just watch your mogul mail lol well done,0.5,0.18071713654891303,0.0,0.0,0.14070642058054603,0.0,0.16356968684818432,0.7228685461956521,0,0,3,,0.0,0.0,0.0,0.0
bro please not this shit i heard this all last night,-0.5,-0.08637152777777778,0.0,-0.265625,0.10985532402992247,0.0,-0.03899369857929371,-0.2591145833333333,0,2,4,,0.0,0.0,0.0,0.0
bros getting drunk,0.0,0.0,0.0,0.0,0.0625,0.0,0.020833333333333332,0.0,0,0,1,,0.0,0.0,0.0,0.0
lol,1.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.4347826086956521,0.4347826086956521,0,0,0,,0.0,0.0,0.0,0.0
ttpd the tortured poets department,0.0,0.0,0.0,0.0,-0.625,0.0,-0.15625,0.0,0,0,1,,0.0,0.0,0.0,0.0
swifties comin out,0.5,0.0,0.0,0.0,-0.0023841857910156,0.5,0.3325386047363281,0.0,0,0,1,,0.0,0.0,0.0,0.0
robbed,-0.5,0.0,-0.5454545454545454,0.0,0.0,0.0,-0.5454545454545454,0.0,1,0,0,,0.0,0.0,0.0,0.0
true,0.5,0.0,0.0,0.0,0.1068954467773437,0.0,0.1068954467773437,0.0,0,0,1,,0.0,0.0,0.0,0.0
travis scott sucks you tone deaf zoomers,-0.5,-0.16424560546875,-0.375,0.0,-0.078125,-0.5,-0.24097696940104166,-0.49273681640625,1,0,1,,0.0,0.0,0.0,0.0
lmao,1.0,0.0,0.0,0.0,0.0,0.8157894736842105,0.8157894736842105,0.0,0,0,0,,0.0,0.0,0.0,0.0
true,0.5,0.0,0.0,0.0,0.1068954467773437,0.0,0.1068954467773437,0.0,0,0,1,,0.0,0.0,0.0,0.0
what was qts reaction to the taylor announcement,0.0,0.024088541666666668,0.0,0.0,0.0,0.0,0.01806640625,0.072265625,0,0,0,?,1.0,0.0,0.0,0.0
damn,-0.5,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,0,0,1,,0.0,0.0,0.0,0.0
gigachad,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
pogodown,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,0,,0.0,0.0,0.0,0.0
naaa,-0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0,0,0,,0.0,0.0,0.0,0.0
dangggg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
yep,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0,0,0,,0.0,0.0,0.0,0.0
cool,0.5,0.0,0.0,0.0,-0.0145263671875,0.0,-0.0145263671875,0.0,0,0,1,,0.0,0.0,0.0,0.0
yessir,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,0,,0.0,0.0,0.0,0.0
drake,0.0,-0.0625,0.0,0.0,0.0,0.0,-0.0625,-0.0625,0,0,0,,0.0,0.0,0.0,0.0
did you see killer mike get arrested,-0.5,-0.07430919981925403,-0.125,0.0,0.0,0.0,-0.08444735985540322,-0.29723679927701613,1,0,0,?,1.0,0.0,0.0,0.0
lana wasnt snubbed thats when you dont get nominated she was robbed,-0.5,-0.104242748225968,-0.4318181818181818,0.0,0.0,-0.1701388888888889,-0.2305272274605324,-0.208485496451936,3,0,1,.,0.0,1.0,1.0,0.0
real,0.5,0.0,0.0,0.0,0.0045166015625,0.0,0.0045166015625,0.0,0,0,1,,0.0,0.0,0.0,0.0
jay z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
damn,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,0,0,1,,0.0,0.0,0.0,0.0
true,0.5,0.0,0.0,0.0,0.1068954467773437,0.0,0.1068954467773437,0.0,0,0,1,,0.0,0.0,0.0,0.0
drake i would have dinner with jayz,0.0,-0.062317848205566406,-0.1666666666666666,0.0,-0.03125,0.2,-0.03081170188056097,-0.18695354461669922,1,0,1,,0.0,0.0,0.0,0.0
jay z was real  that,0.5,0.0,0.0,0.0,0.0045166015625,0.0,0.0015055338541666667,0.0,0,0,1,,0.0,0.0,0.0,0.0
crazyy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
hi luddddd,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0,0,0,.,0.0,1.0,0.0,0.0
drake,0.0,-0.0625,0.0,0.0,0.0,0.0,-0.0625,-0.0625,0,0,0,,0.0,0.0,0.0,0.0
shout out jay z,0.5,-0.028645833333333332,0.0,0.0,-0.0023841857910156,0.0,-0.0220804214477539,-0.0859375,0,0,1,,0.0,0.0,0.0,0.0
real,0.5,0.0,0.0,0.0,0.0045166015625,0.0,0.0045166015625,0.0,0,0,1,,0.0,0.0,0.0,0.0
they did lana so dirty there would be no taylor if lana didnt exist,-0.5,-0.06363706235532407,-0.062499999999999965,0.0,-0.31903076171875,0.0,-0.10976217250631311,-0.3818223741319444,3,0,2,,0.0,0.0,0.0,0.0
jay z always talking shit,-0.5,-0.074462890625,0.0,-0.0625,0.0,0.0,-0.0720703125,-0.2978515625,0,1,0,,0.0,0.0,0.0,0.0
whyd he go so hard,0.5,0.0,0.0,0.0,-0.12245357128995239,0.5,0.051018571484019046,0.0,0,0,2,,0.0,0.0,0.0,0.0
based as fuck,1.0,0.03125,0.0,0.0,0.0,0.0,0.020833333333333332,0.0625,0,0,1,,0.0,0.0,0.0,0.0
jay eazy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,?,2.0,0.0,0.0,0.0
jay z went best mod,0.0,0.0,0.0,0.0,0.0693359375,0.0,0.027734375,0.0,1,0,2,,0.0,0.0,0.0,0.0
what about laufey,0.0,0.0,0.0,0.0,0.001953125,0.5,0.2509765625,0.0,0,0,1,,0.0,0.0,0.0,0.0
eating a honey burber with no mustard,0.0,-0.020833333333333332,0.0,0.0,-0.05859375,0.0,-0.029947916666666668,-0.0625,0,0,2,,0.0,0.0,0.0,0.0
jayz not wrong,0.5,0.0,0.0,-0.625,-0.48980712890625,0.2,-0.30493570963541666,0.0,0,1,1,,0.0,0.0,0.0,0.0
lana was robbed,-0.5,-0.2222222222222222,-0.5454545454545454,0.0,0.0,0.0,-0.3838383838383838,-0.2222222222222222,1,0,0,,0.0,0.0,0.0,0.0
awkward,-0.5,0.0,0.0,0.0,-0.26171875,0.0,-0.26171875,0.0,0,0,1,,0.0,0.0,0.0,0.0
ye the true real one,1.0,0.0,0.0,0.0,0.038602193196614565,1.0,0.27895164489746094,0.0,0,0,3,,0.0,0.0,0.0,0.0
jay z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
jayz wss so real for that,0.5,0.0,0.0,0.0,0.0045166015625,0.35,0.176129150390625,0.0,0,0,1,,0.0,0.0,0.0,0.0
yeah,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,.,0.0,3.0,0.0,0.0
pepew,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,0,,0.0,0.0,0.0,0.0
undrake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
cap,-0.5,-0.009765625,0.0,0.0,0.0,0.0,-0.009765625,-0.009765625,0,0,0,,0.0,0.0,0.0,0.0
jay z out here trying to be kanye,0.0,-0.062469482421875,0.0,0.0,-0.18829472859700522,0.0,-0.11639458792550224,-0.2498779296875,0,0,3,,0.0,0.0,0.0,0.0
jayz is real lana del rey sucks,0.0,-0.2222222222222222,-0.375,0.0,0.0045166015625,0.06666666666666667,-0.06545093677662037,-0.2222222222222222,1,0,1,comma,0.0,0.0,1.0,0.0
i love you man,1.0,0.3719482421875,0.0,0.0,-0.03125,0.0,0.237548828125,0.743896484375,0,0,1,,0.0,0.0,0.0,0.0
power move,0.0,0.01367139816284175,0.0,0.0,0.0,0.0,0.01367139816284175,0.0273427963256835,0,0,0,,0.0,0.0,0.0,0.0
victory lap right there,0.5,0.125,0.0,0.0,-0.0217812620358017,0.0,0.08830468449104957,0.375,0,0,1,,0.0,0.0,0.0,0.0
lana was on her album,0.0,-0.1111111111111111,0.0,0.0,0.03125,0.0,-0.0636574074074074,-0.2222222222222222,0,0,1,,0.0,0.0,0.0,0.0
lanas on the album,0.0,0.0,0.0,0.0,0.03125,0.0,0.010416666666666666,0.0,0,0,1,,0.0,0.0,0.0,0.0
celine dion,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,-1.0,0,0,0,,0.0,0.0,0.0,0.0
lana deserved,0.5,-0.2222222222222222,0.0,0.0,0.5,0.0,0.1388888888888889,-0.2222222222222222,0,0,1,!,0.0,0.0,0.0,2.0
dang,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0,0,0,,0.0,0.0,0.0,0.0
exactlyyy,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
weird,-0.5,0.0,0.0,0.0,-0.0625,0.0,-0.0625,0.0,0,0,1,,0.0,0.0,0.0,0.0
odd,-0.5,0.0,0.0,0.0,-0.1171875,0.0,-0.1171875,0.0,0,0,1,,0.0,0.0,0.0,0.0
will neff joined otk,0.5,0.00390625,0.0,0.0,0.0,0.14166666666666666,0.07180989583333333,0.00390625,0,0,1,,0.0,0.0,0.0,0.0
lana and taylor arrived together,0.0,-0.0798611111111111,0.0,0.0,0.005859375,0.0,-0.03846571180555555,-0.1597222222222222,1,0,1,,0.0,0.0,0.0,0.0
undrake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
jay z real based,0.5,0.0,0.0,0.0,0.00225830078125,0.0,0.001129150390625,0.0,0,0,2,,0.0,0.0,0.0,0.0
miley needs to stop,-0.5,-0.08491977055867506,0.0,0.25,0.0,0.0,0.026720152960883297,-0.1698395411173501,0,1,0,,0.0,0.0,0.0,0.0
ekto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
icant,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0,0,0,,0.0,0.0,0.0,0.0
women support women,0.5,0.3878580729166667,0.0,0.0,0.0,0.0,0.3878580729166667,1.16357421875,0,0,0,,0.0,0.0,0.0,0.0
definitely not worth k,0.0,0.0,0.0,-0.1875,0.0546875,0.0,-0.06640625,0.0,0,2,2,,0.0,0.0,0.0,0.0
lana was on the album,0.0,-0.1111111111111111,0.0,0.0,0.03125,0.0,-0.0636574074074074,-0.2222222222222222,0,0,1,,0.0,0.0,0.0,0.0
that was so awkward,-0.5,0.0,0.0,0.0,-0.26171875,0.0,-0.130859375,0.0,0,0,1,,0.0,0.0,0.0,0.0
youre so real,0.5,0.0714285714285714,0.0,0.0,0.0045166015625,0.0,0.04912458147321427,0.1428571428571428,0,0,1,,0.0,0.0,0.0,0.0
was weird,0.0,0.0,0.0,0.0,-0.0625,0.0,-0.0625,0.0,0,0,1,,0.0,0.0,0.0,0.0
f,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,?,3.0,0.0,0.0,0.0
to make her more embarrased,-0.5,0.257812529846888,0.0,0.0,0.0,-0.5,-0.08072915671770399,0.257812529846888,0,0,1,,0.0,0.0,0.0,0.0
lana uhm,-0.5,-0.2222222222222222,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.2222222222222222,0,0,0,,0.0,0.0,0.0,0.0
im exited you gonna playa belgium game,1.0,0.05,0.0,0.0,-0.000579833984375,1.0,0.419884033203125,0.1,0,0,1,,0.0,0.0,0.0,0.0
lol,0.5,0.4347826086956521,0.0,0.0,0.0,0.0,0.4347826086956521,0.4347826086956521,0,0,0,,0.0,0.0,0.0,0.0
did u get to meet laufey,0.0,0.0137367257702862,0.0,0.0,0.0195655822753906,0.5,0.13821697258026686,0.0137367257702862,0,0,2,?,1.0,0.0,0.0,0.0
lana was on it,0.5,-0.1111111111111111,0.0,0.0,0.03125,0.0,-0.0636574074074074,-0.2222222222222222,0,0,1,,0.0,0.0,0.0,0.0
i fuckin hate taylor swift can you start playing already,-1.0,-0.11249928474426267,0.0,0.125,-0.015625,-1.0,-0.16319404708014595,-0.5624964237213134,0,1,2,?,1.0,0.0,0.0,0.0
thats why i dont watch it,-0.5,0.09602864583333333,0.0,0.0,-0.03125,-0.1701388888888889,-0.013906973379629631,0.2880859375,0,0,1,,0.0,0.0,0.0,0.0
commercial breaks,0.0,-0.25,0.0,0.0,-0.09375,0.0,-0.171875,-0.25,0,0,1,,0.0,0.0,0.0,0.0
yeah commercials,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,,0.0,0.0,0.0,0.0
lana sadge,-0.5,-0.2222222222222222,0.0,0.0,0.0,-0.5,-0.3611111111111111,-0.2222222222222222,0,0,0,,0.0,0.0,0.0,0.0
id hate that,-1.0,-0.25,0.0,0.0,0.0,0.0,-0.25,-0.5,0,0,0,,0.0,0.0,0.0,0.0
the commercials were so long,0.0,0.0,0.0,0.0,-0.0079345703125,0.0,-0.0026448567708333335,0.0,0,0,1,,0.0,0.0,0.0,0.0
who cares about the grammys,-0.5,0.0,-0.5,0.0,0.001953125,-0.25,-0.18701171875,0.0,1,0,1,,0.0,0.0,0.0,0.0
lana was robbed,-0.5,-0.2222222222222222,-0.5454545454545454,0.0,0.0,0.0,-0.3838383838383838,-0.2222222222222222,1,0,0,,0.0,0.0,0.0,0.0
theres a lot of ads man,0.0,-0.10857282366071427,0.0,0.0,0.0,0.0,-0.08685825892857142,-0.4342912946428571,0,0,0,,0.0,0.0,0.0,0.0
eating a burber with no honey mustard,0.0,-0.020833333333333332,0.0,0.0,-0.05859375,0.0,-0.029947916666666668,-0.0625,0,0,2,,0.0,0.0,0.0,0.0
i fuckin hate taylor swift can you start playing already,-1.0,-0.11249928474426267,0.0,0.125,-0.015625,-1.0,-0.16319404708014595,-0.5624964237213134,0,1,2,?,1.0,0.0,0.0,0.0
million dollars or dinner with jay z,0.0,0.0,0.0,0.0,-0.0625,0.0,-0.010416666666666666,0.0,0,0,1,,0.0,0.0,0.0,0.0
download the truffle extension get emotes predictions and more here  httpstrufflevipextension,0.0,0.00274734515405724,0.0,0.0,0.0,0.0,0.0015263028633651333,0.0137367257702862,1,0,2,.,0.0,1.0,2.0,0.0
hai chat,0.5,0.03125,0.0,0.0,0.0,0.5,0.265625,0.03125,0,0,0,,0.0,0.0,0.0,0.0
literally who is killer mike,0.0,-0.10416666666666667,0.0,0.0,0.0,0.0,-0.078125,-0.3125,0,1,0,,0.0,0.0,0.0,0.0
yep thats why i dont watch them,-0.5,0.14404296875,0.0,0.0,-0.03125,0.019907407407407412,0.052759693287037036,0.2880859375,0,0,1,,0.0,0.0,0.0,0.0
what time is baldurs gate please,0.0,0.0030517578125,0.0,0.09375,0.0,0.0,0.02496337890625,0.006103515625,0,1,0,?,1.0,0.0,0.0,0.0
why not call it downtime show then,-0.5,-0.028082752786394837,0.0,-0.625,0.0234375,0.0,-0.10599660913313917,-0.1404137639319742,0,1,1,,0.0,0.0,0.0,0.0
yo,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,0,,0.0,0.0,0.0,0.0
lanna did not want to be on that stage hommies,-0.5,-0.0811767578125,0.0,-0.625,0.03125,-0.5,-0.26246861049107145,-0.2435302734375,0,1,1,,0.0,0.0,0.0,0.0
kanye did the same as jay z but called a fool,-0.5,-0.042643229166666664,-0.5,0.0,-0.00390625,0.0,-0.08441840277777778,-0.255859375,1,1,1,?,3.0,0.0,0.0,0.0
this is real,0.5,0.0,0.0,0.0,0.0045166015625,0.0,0.0045166015625,0.0,0,0,1,,0.0,0.0,0.0,0.0
like watching nfl always ads,0.0,-0.18571428571428572,0.0,-0.0625,0.25830078125,0.0,-0.07226841517857144,-0.5571428571428572,0,1,1,,0.0,0.0,0.0,0.0
whole lotta of snitches in this chat,-0.5,-0.234375,0.0,0.0,0.13330078125,-0.5,-0.1404296875,-0.46875,0,0,2,,0.0,0.0,0.0,0.0
lana was on her album so it makes sense,0.5,-0.05108506944444444,0.25,0.0,0.03125,0.0,0.0036892361111111127,-0.2554253472222222,1,0,1,,0.0,0.0,0.0,0.0
who is victor,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.125,0,0,0,,0.0,0.0,0.0,0.0
lana sadge,-0.5,-0.2222222222222222,0.0,0.0,0.0,-0.5,-0.3611111111111111,-0.2222222222222222,0,0,0,,0.0,0.0,0.0,0.0
there was  commercials,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
sup midwig,0.5,-0.125,0.0,0.0,0.0,0.5,0.1875,-0.125,0,0,0,,0.0,0.0,0.0,0.0
commercials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
there were just so many ads,-0.5,-0.11904761904761903,0.0,0.0,0.0863037109375,0.0,-0.036907087053571416,-0.3571428571428571,0,0,2,,0.0,0.0,0.0,0.0
the live edit was messy wouldnt be surprised if there were issues,-0.5,-0.1666259765625,0.0,0.0,-0.32249244054158527,-0.5,-0.24591940641403198,-0.4998779296875,1,0,3,comma,0.0,0.0,1.0,0.0
dude soooo many ads,-0.5,-0.17857142857142855,0.0,0.0,0.0,-0.5,-0.21428571428571427,-0.3571428571428571,0,0,1,,0.0,0.0,0.0,0.0
darkmascoty cope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
dont disrespect killer mike,0.0,-0.3255208333333333,0.0,0.0,0.0,-0.2777777777777778,-0.3135850694444444,-0.9765625,0,0,0,,0.0,0.0,0.0,0.0
just play bg already,-0.5,0.0632327794453431,0.0,0.125,0.172607421875,0.1,0.11521005033008577,0.0632327794453431,0,1,1,,0.0,0.0,0.0,0.0
celebrities are so disappointing these days tbh,-0.5,-0.125,0.0,0.0,-0.75,-0.5,-0.2916666666666667,-0.5,0,0,1,,0.0,0.0,0.0,0.0
that seems excessive,-0.5,0.0,-0.5,0.0,-0.3125,0.0,-0.40625,0.0,1,0,1,,0.0,0.0,0.0,0.0
they should have set up a game room for waiting periods,-0.5,-0.1326758861541748,0.0,0.0,0.03477478471534035,0.0,-0.04895055071941723,-0.5307035446166992,0,0,4,,0.0,0.0,0.0,0.0
taylor is wackkk,-0.5,0.0625,0.0,0.0,0.0,-0.5,-0.21875,0.0625,0,0,0,,0.0,0.0,0.0,0.0
i love you luddy,1.0,0.742919921875,0.0,0.0,-0.03125,1.0,0.570556640625,0.742919921875,0,0,1,,0.0,0.0,0.0,0.0
cant wait for the bald,0.0,-0.07421875,0.0,0.0,-0.1875,0.0,-0.11197916666666667,-0.1484375,0,0,1,,0.0,0.0,0.0,0.0
breaks are horrendous,-0.5,-0.125,0.0,0.0,-0.625,0.0,-0.2916666666666667,-0.25,0,0,1,,0.0,0.0,0.0,0.0
victor these nuts in your mouth got em,0.0,0.041666666666666664,-0.25,0.0,-0.1875,0.0,-0.08333333333333333,0.125,1,0,2,,0.0,0.0,0.0,0.0
monkahmm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
how do i go back to youtube chat,0.0,0.13542811075846356,0.0,0.0,0.04728191967296876,0.0,0.09135501521571616,0.4062843322753907,0,0,3,,0.0,0.0,0.0,0.0
bedge,0.0,0.0,0.0,0.0,0.0,-0.0208333333333333,-0.0208333333333333,0.0,0,0,0,,0.0,0.0,0.0,0.0
bedge,0.0,0.0,0.0,0.0,0.0,-0.0208333333333333,-0.0208333333333333,0.0,0,0,0,,0.0,0.0,0.0,0.0
ready for taylor swift to be the greatest villain the nfl fans has ever seen,-0.5,-0.1899755859375,0.0,0.0,0.2916666666666667,0.0,-0.007487792968749995,-0.9498779296875,1,1,3,,0.0,0.0,0.0,0.0
omegalul,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
nahhhhhhhhhh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
icant,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0,0,0,,0.0,0.0,0.0,0.0
lol,0.5,0.4347826086956521,0.0,0.0,0.0,0.0,0.4347826086956521,0.4347826086956521,0,0,0,,0.0,0.0,0.0,0.0
omegalul,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
bedge,0.0,0.0,0.0,0.0,0.0,-0.0208333333333333,-0.0208333333333333,0.0,0,0,0,,0.0,0.0,0.0,0.0
lmao,1.0,0.0,0.0,0.0,0.0,0.8157894736842105,0.8157894736842105,0.0,0,0,0,,0.0,0.0,0.0,0.0
lmao,1.0,0.0,0.0,0.0,0.0,0.8157894736842105,0.8157894736842105,0.0,0,0,0,,0.0,0.0,0.0,0.0
omegalul,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
lmao,1.0,0.0,0.0,0.0,0.0,0.8157894736842105,0.8157894736842105,0.0,0,0,0,,0.0,0.0,0.0,0.0
bedge,0.0,0.0,0.0,0.0,0.0,-0.0208333333333333,-0.0208333333333333,0.0,0,0,0,,0.0,0.0,0.0,0.0
aintnoway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
onegalul,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
thay trolling fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
bedge honk shoo,0.0,0.0078125,0.0,0.0,0.0,-0.0208333333333333,-0.004340277777777767,0.0078125,1,0,0,,0.0,0.0,0.0,0.0
just a sleepy guy,0.0,-0.03125,0.0,0.0,0.0863037109375,0.0,0.02752685546875,-0.0625,0,0,2,,0.0,0.0,0.0,0.0
bedge,0.0,0.0,0.0,0.0,0.0,-0.0208333333333333,-0.0208333333333333,0.0,0,0,0,,0.0,0.0,0.0,0.0
aintnoway bedge,0.0,0.0,0.0,0.0,0.0,-0.01041666666666665,-0.01041666666666665,0.0,0,0,0,,0.0,0.0,0.0,0.0
lmaoooooooo,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
nah technical issues at a big event is crazy,-0.5,-0.140625,0.0,0.0,-0.046785990397135435,-0.5,-0.15035724639892578,-0.5625,0,0,3,,0.0,0.0,0.0,0.0
eepy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
sleepwig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
omegalul,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,,0.0,0.0,0.0,0.0
bedge,0.0,0.0,0.0,0.0,0.0,-0.0208333333333333,-0.0208333333333333,0.0,0,0,0,,0.0,0.0,0.0,0.0
its a snooze fest,-0.5,-0.25,0.0,0.0,0.0,0.0,-0.25,-0.75,0,0,0,,0.0,0.0,0.0,0.0
to the chatter that said will neff joined otk wut,0.0,0.017578125,0.0,0.0,0.0,0.09444444444444444,0.0454985119047619,0.03515625,0,0,2,comma,0.0,0.0,1.0,0.0
